,i,name,SMILES
256,256,C2H5(33) + SC4H9(183) <=> C2H4(11) + butane(1),C[CH2]+C[CH]CC_C=C+CCCC
257,257,SC4H9(183) + NC3H7(92) <=> C3H6(12) + butane(1),C[CH]CC+[CH2]CC_C=CC+CCCC
258,258,NC3H7(92) + O2(2) <=> NC3H7O2(95),[CH2]CC+[O][O]_CCCO[O]
259,259,NC3H7O2(95) <=> C3H6(12) + HO2(16),CCCO[O]_C=CC+[O]O
260,260,SC4H9(183) + O2(2) <=> SC4H9O2(186),C[CH]CC+[O][O]_CCC(C)O[O]
261,261,NC3H7O2(95) <=> C3H6OOH1-3(114),CCCO[O]_[CH2]CCOO
262,262,C3H6OOH1-3(114) => C2H4(11) + CH2O(9) + OH(15),[CH2]CCOO_C=C+C=O+[OH]
263,263,SC4H9O2(186) <=> C4H8OOH2-4(223),CCC(C)O[O]_[CH2]CC(C)OO
264,264,C2H5(33) + O2(2) <=> C2H5O2(47),C[CH2]+[O][O]_CCO[O]
265,265,C2H5O2(47) <=> C2H4(11) + HO2(16),CCO[O]_C=C+[O]O
266,266,CH3(18) + O2(2) <=> CH3O2(45),[CH3]+[O][O]_CO[O]
267,267,C2H5(33) + O2(2) <=> C2H4O1-2(51) + OH(15),C[CH2]+[O][O]_C1CO1+[OH]
268,268,C2H5O2(47) <=> C2H4O1-2(51) + OH(15),CCO[O]_C1CO1+[OH]
269,269,C2H4O1-2(51) <=> CH3(18) + HCO(19),C1CO1_[CH3]+[CH]=O
270,270,C2H4(11) + HO2(16) <=> C2H4O1-2(51) + OH(15),C=C+[O]O_C1CO1+[OH]
271,271,C2H4O1-2(51) <=> CH2CHO(21) + H(14),C1CO1_[CH2]C=O+[H]
272,272,C2H4O1-2(51) <=> CH3CO(20) + H(14),C1CO1_C[C]=O+[H]
273,273,C2H4O1-2(51) <=> CH2CO(24) + H2(13),C1CO1_C=C=O+[H][H]
274,274,C2H4O1-2(51) <=> C2H2(25) + H2O(8),C1CO1_C#C+O
275,275,C2H4O1-2(51) + H(14) <=> H2O(8) + C2H3(22),C1CO1+[H]_O+[CH]=C
276,276,C2H4O1-2(51) + H(14) <=> C2H4(11) + OH(15),C1CO1+[H]_C=C+[OH]
277,277,C4H8-2(189) + H(14) <=> SC4H9(183),CC=CC+[H]_C[CH]CC
278,278,SC4H9(183) + O2(2) <=> C4H8-2(189) + HO2(16),C[CH]CC+[O][O]_CC=CC+[O]O
279,279,SC4H9O2(186) <=> C4H8-2(189) + HO2(16),CCC(C)O[O]_CC=CC+[O]O
280,280,SC4H9(183) + SC4H9(183) <=> C4H8-2(189) + butane(1),C[CH]CC+C[CH]CC_CC=CC+CCCC
281,281,C4H8OOH2-4(223) + O2(2) <=> C4H8OOH2-4O2(229),[CH2]CC(C)OO+[O][O]_CC(CCO[O])OO
282,282,"C4H8OOH2-4O2(229) <=> C4H72-2,4OOH(244)",CC(CCO[O])OO_C[C](CCOO)OO
283,283,PC4H9(182) + H(14) <=> butane(1),[CH2]CCC+[H]_CCCC
284,284,butane(1) + O2(2) <=> PC4H9(182) + HO2(16),CCCC+[O][O]_[CH2]CCC+[O]O
285,285,butane(1) + C2H3(22) <=> C2H4(11) + PC4H9(182),CCCC+[CH]=C_C=C+[CH2]CCC
286,286,butane(1) + CH3(18) <=> CH4(10) + PC4H9(182),CCCC+[CH3]_C+[CH2]CCC
287,287,butane(1) + H(14) <=> PC4H9(182) + H2(13),CCCC+[H]_[CH2]CCC+[H][H]
288,288,butane(1) + OH(15) <=> H2O(8) + PC4H9(182),CCCC+[OH]_O+[CH2]CCC
289,289,butane(1) + O(5) <=> PC4H9(182) + OH(15),CCCC+[O]_[CH2]CCC+[OH]
290,290,butane(1) + HO2(16) <=> H2O2(17) + PC4H9(182),CCCC+[O]O_OO+[CH2]CCC
291,291,butane(1) + PC4H9(182) <=> butane(1) + SC4H9(183),CCCC+[CH2]CCC_CCCC+C[CH]CC
292,292,PC4H9(182) <=> SC4H9(183),[CH2]CCC_C[CH]CC
293,293,PC4H9(182) <=> C2H4(11) + C2H5(33),[CH2]CCC_C=C+C[CH2]
294,294,CH2O(9) + PC4H9(182) <=> butane(1) + HCO(19),C=O+[CH2]CCC_CCCC+[CH]=O
295,295,CH3CO(20) + PC4H9(182) <=> CH2CO(24) + butane(1),C[C]=O+[CH2]CCC_C=C=O+CCCC
296,296,CH2CHO(21) + PC4H9(182) <=> CH2CO(24) + butane(1),[CH2]C=O+[CH2]CCC_C=C=O+CCCC
297,297,PC4H9(182) + C2H3(22) <=> C2H2(25) + butane(1),[CH2]CCC+[CH]=C_C#C+CCCC
298,298,PC4H9(182) + HCO(19) <=> butane(1) + CO(6),[CH2]CCC+[CH]=O_CCCC+[C-]#[O+]
299,299,C2H5(33) + PC4H9(182) <=> C2H4(11) + butane(1),C[CH2]+[CH2]CCC_C=C+CCCC
300,300,NC3H7(92) + PC4H9(182) <=> C3H6(12) + butane(1),[CH2]CC+[CH2]CCC_C=CC+CCCC
301,301,SC4H9(183) + PC4H9(182) <=> C4H8-2(189) + butane(1),C[CH]CC+[CH2]CCC_CC=CC+CCCC
302,302,PC4H9(182) <=> CH2(23) + NC3H7(92),[CH2]CCC_[CH2]+[CH2]CC
303,303,PC4H9(182) + O2(2) <=> PC4H9O2(184),[CH2]CCC+[O][O]_CCCCO[O]
304,304,"C4H72-2,4OOH(244) <=> NC4KET24(256) + OH(15)",C[C](CCOO)OO_CC(=O)CCOO+[OH]
305,305,PC4H9O2(184) <=> C4H8OOH1-3(219),CCCCO[O]_C[CH]CCOO
306,306,C4H8OOH1-3(219) => C3H6(12) + CH2O(9) + OH(15),C[CH]CCOO_C=CC+C=O+[OH]
307,307,PC4H9O2(184) <=> C4H8OOH1-4(220),CCCCO[O]_[CH2]CCCOO
308,308,C4H8OOH1-4(220) <=> C4H8OOH1-3(219),[CH2]CCCOO_C[CH]CCOO
309,309,C4H8OOH1-3(219) <=> CH2(23) + C3H6OOH1-3(114),C[CH]CCOO_[CH2]+[CH2]CCOO
310,310,C4H8OOH1-4(220) <=> CH2(23) + C3H6OOH1-3(114),[CH2]CCCOO_[CH2]+[CH2]CCOO
311,311,C4H8-1(188) + H(14) <=> PC4H9(182),C=CCC+[H]_[CH2]CCC
312,312,C4H8-1(188) + H(14) <=> SC4H9(183),C=CCC+[H]_C[CH]CC
313,313,PC4H9(182) + O2(2) <=> C4H8-1(188) + HO2(16),[CH2]CCC+[O][O]_C=CCC+[O]O
314,314,SC4H9(183) + O2(2) <=> C4H8-1(188) + HO2(16),C[CH]CC+[O][O]_C=CCC+[O]O
315,315,C2H5(33) + C2H3(22) <=> C4H8-1(188),C[CH2]+[CH]=C_C=CCC
316,316,PC4H9O2(184) <=> C4H8-1(188) + HO2(16),CCCCO[O]_C=CCC+[O]O
317,317,SC4H9O2(186) <=> C4H8-1(188) + HO2(16),CCC(C)O[O]_C=CCC+[O]O
318,318,C2H4(11) + C2H4(11) <=> C4H8-1(188),C=C+C=C_C=CCC
319,319,SC4H9(183) + PC4H9(182) <=> C4H8-1(188) + butane(1),C[CH]CC+[CH2]CCC_C=CCC+CCCC
320,320,SC4H9(183) + SC4H9(183) <=> C4H8-1(188) + butane(1),C[CH]CC+C[CH]CC_C=CCC+CCCC
321,321,PC4H9(182) + PC4H9(182) <=> C4H8-1(188) + butane(1),[CH2]CCC+[CH2]CCC_C=CCC+CCCC
322,322,SC4H9(183) + PC4H9(182) <=> C4H8-1(188) + butane(1),C[CH]CC+[CH2]CCC_C=CCC+CCCC
323,323,C4H8OOH1-3(219) + O2(2) <=> C4H8OOH1-3O2(225),C[CH]CCOO+[O][O]_CC(CCOO)O[O]
324,324,C4H8OOH2-4O2(229) <=> C4H8OOH1-3O2(225),CC(CCO[O])OO_CC(CCOO)O[O]
325,325,"C4H8OOH1-3O2(225) <=> C4H72-2,4OOH(244)",CC(CCOO)O[O]_C[C](CCOO)OO
326,326,"C4H8OOH1-3O2(225) <=> C4H71-1,3OOH(238)",CC(CCOO)O[O]_CC(C[CH]OO)OO
327,327,"C4H8OOH2-4O2(229) <=> C4H71-1,3OOH(238)",CC(CCO[O])OO_CC(C[CH]OO)OO
328,328,"C4H71-1,3OOH(238) <=> C4H72-2,4OOH(244)",CC(C[CH]OO)OO_C[C](CCOO)OO
329,329,"C4H71-1,3OOH(238) <=> NC4KET13(252) + OH(15)",CC(C[CH]OO)OO_CC(CC=O)OO+[OH]
330,330,NC4KET24(256) <=> CC(=O)CC[O](818) + OH(15),CC(=O)CCOO_CC(=O)CC[O]+[OH]
331,331,CH2CO(24) + CH3(18) <=> CH3COCH2(70),C=C=O+[CH3]_[CH2]C(C)=O
332,332,NC4KET24(256) => CH2O(9) + CH3COCH2(70) + OH(15),CC(=O)CCOO_C=O+[CH2]C(C)=O+[OH]
333,333,CC(=O)CC[O](818) <=> CH2O(9) + CH3COCH2(70),CC(=O)CC[O]_C=O+[CH2]C(C)=O
334,334,CH3COCH2(70) <=> CH3CO(20) + CH2(23),[CH2]C(C)=O_C[C]=O+[CH2]
335,335,CH3COCH2(70) + O2(2) <=> CH3COCH2O2(72),[CH2]C(C)=O+[O][O]_CC(=O)CO[O]
336,336,CH3COCH2O2(72) <=> C2H5O2(47) + CO(6),CC(=O)CO[O]_CCO[O]+[C-]#[O+]
337,337,[CH2]C(=O)COO(911) <=> CH3COCH2O2(72),[CH2]C(=O)COO_CC(=O)CO[O]
338,338,[CH2]C(=O)COO(911) <=> C2H5O2(47) + CO(6),[CH2]C(=O)COO_CCO[O]+[C-]#[O+]
339,339,[CH2]C(=O)COO(911) + O2(2) <=> [O]OCC(=O)COO(928),[CH2]C(=O)COO+[O][O]_[O]OCC(=O)COO
340,340,CH3COCH2O2(72) <=> O=C1COC1(917) + OH(15),CC(=O)CO[O]_O=C1COC1+[OH]
341,341,[CH2]C(=O)COO(911) <=> O=C1COC1(917) + OH(15),[CH2]C(=O)COO_O=C1COC1+[OH]
342,342,O=C1COC1(917) <=> CH2CO(24) + CH2O(9),O=C1COC1_C=C=O+C=O
343,343,CH3COCH2O2(72) <=> C=C([O])C[O](920) + OH(15),CC(=O)CO[O]_C=C([O])C[O]+[OH]
344,344,[CH2]C(=O)COO(911) <=> C=C([O])C[O](920) + OH(15),[CH2]C(=O)COO_C=C([O])C[O]+[OH]
345,345,C=C([O])C[O](920) <=> O=C1COC1(917),C=C([O])C[O]_O=C1COC1
346,346,O=C1COC1(917) + O2(2) <=> C=C([O])C[O](920) + O2(2),O=C1COC1+[O][O]_C=C([O])C[O]+[O][O]
347,347,C=C([O])C[O](920) <=> CH2CO(24) + CH2O(9),C=C([O])C[O]_C=C=O+C=O
348,348,CH3CHO(35) + H(14) <=> CH2CHO(21) + H2(13),CC=O+[H]_[CH2]C=O+[H][H]
349,349,CH3CHO(35) + H(14) <=> CH3CO(20) + H2(13),CC=O+[H]_C[C]=O+[H][H]
350,350,CH3CHO(35) + O(5) <=> CH2CHO(21) + OH(15),CC=O+[O]_[CH2]C=O+[OH]
351,351,CH3CHO(35) + O(5) <=> CH3CO(20) + OH(15),CC=O+[O]_C[C]=O+[OH]
352,352,CH3CHO(35) + OH(15) <=> CH3CO(20) + H2O(8),CC=O+[OH]_C[C]=O+O
353,353,CH3CHO(35) + O2(2) <=> CH3CO(20) + HO2(16),CC=O+[O][O]_C[C]=O+[O]O
354,354,CH3CHO(35) + HO2(16) <=> CH3CO(20) + H2O2(17),CC=O+[O]O_C[C]=O+OO
355,355,CH3CHO(35) + CH3(18) <=> CH4(10) + CH3CO(20),CC=O+[CH3]_C+C[C]=O
356,356,C2H4(11) + OH(15) <=> CH3CHO(35) + H(14),C=C+[OH]_CC=O+[H]
357,357,C2H5(33) + O(5) <=> CH3CHO(35) + H(14),C[CH2]+[O]_CC=O+[H]
358,358,C2H5(33) + O2(2) <=> CH3CHO(35) + OH(15),C[CH2]+[O][O]_CC=O+[OH]
359,359,C2H5O2(47) <=> CH3CHO(35) + OH(15),CCO[O]_CC=O+[OH]
360,360,C2H4O1-2(51) <=> CH3CHO(35),C1CO1_CC=O
361,361,CH3CHO(35) + OH(15) <=> H2O(8) + CH2CHO(21),CC=O+[OH]_O+[CH2]C=O
362,362,C3H6(12) + OH(15) <=> CH3CHO(35) + CH3(18),C=CC+[OH]_CC=O+[CH3]
363,363,C4H8OOH2-4(223) => C2H4(11) + CH3CHO(35) + OH(15),[CH2]CC(C)OO_C=C+CC=O+[OH]
364,364,NC4KET13(252) => CH3CHO(35) + CH2CHO(21) + OH(15),CC(CC=O)OO_CC=O+[CH2]C=O+[OH]
365,365,CH3CHO(35) <=> CH2CO(24) + H2(13),CC=O_C=C=O+[H][H]
366,366,CH3CHO(35) + HO2(16) <=> H2O2(17) + CH2CHO(21),CC=O+[O]O_OO+[CH2]C=O
367,367,CH3CHO(35) + O2(2) <=> CH2CHO(21) + HO2(16),CC=O+[O][O]_[CH2]C=O+[O]O
368,368,CH3CHO(35) + CH3(18) <=> CH4(10) + CH2CHO(21),CC=O+[CH3]_C+[CH2]C=O
369,369,C2H4O1-2(51) + H(14) <=> CH3CHO(35) + H(14),C1CO1+[H]_CC=O+[H]
370,370,CH3CHO(35) + SC4H9(183) <=> butane(1) + CH2CHO(21),CC=O+C[CH]CC_CCCC+[CH2]C=O
371,371,CH3CHO(35) + PC4H9(182) <=> butane(1) + CH2CHO(21),CC=O+[CH2]CCC_CCCC+[CH2]C=O
372,372,CH3CHO(35) <=> CH4(10) + CO(6),CC=O_C+[C-]#[O+]
373,373,CH3CHO(35) <=> CH3(18) + HCO(19),CC=O_[CH3]+[CH]=O
374,374,CH3CHO(35) <=> CH2CHO(21) + H(14),CC=O_[CH2]C=O+[H]
375,375,CH3CHO(35) <=> CH3CO(20) + H(14),CC=O_C[C]=O+[H]
376,376,IC3H7(93) + H(14) <=> C2H5(33) + CH3(18),C[CH]C+[H]_C[CH2]+[CH3]
377,377,IC3H7(93) + OH(15) <=> C3H6(12) + H2O(8),C[CH]C+[OH]_C=CC+O
378,378,IC3H7(93) + O(5) <=> CH3CHO(35) + CH3(18),C[CH]C+[O]_CC=O+[CH3]
379,379,C3H6(12) + HO2(16) <=> IC3H7(93) + O2(2),C=CC+[O]O_C[CH]C+[O][O]
380,380,C3H6(12) + H(14) <=> IC3H7(93),C=CC+[H]_C[CH]C
381,381,IC3H7(93) + SC4H9(183) <=> C3H6(12) + butane(1),C[CH]C+C[CH]CC_C=CC+CCCC
382,382,IC3H7(93) + PC4H9(182) <=> C3H6(12) + butane(1),C[CH]C+[CH2]CCC_C=CC+CCCC
383,383,NC3H7(92) <=> IC3H7(93),[CH2]CC_C[CH]C
384,384,CH2CHO(21) + O2(2) <=> O2CH2CHO(56),[CH2]C=O+[O][O]_[O]OCC=O
385,385,O2CH2CHO(56) <=> CH2CO(24) + HO2(16),[O]OCC=O_C=C=O+[O]O
386,386,O2CH2CHO(56) <=> CH3O2(45) + CO(6),[O]OCC=O_CO[O]+[C-]#[O+]
387,387,IC3H7(93) <=> C2H5(33) + CH2(23),C[CH]C_C[CH2]+[CH2]
388,388,H2O2(17) + CH2(23) <=> CH3(18) + HO2(16),OO+[CH2]_[CH3]+[O]O
389,389,CH2(23) + NC3H7(92) <=> C3H6(12) + CH3(18),[CH2]+[CH2]CC_C=CC+[CH3]
390,390,IC3H7(93) + CH2(23) <=> C3H6(12) + CH3(18),C[CH]C+[CH2]_C=CC+[CH3]
391,391,NC3H7(92) + C2H3(22) <=> C2H4(11) + C3H6(12),[CH2]CC+[CH]=C_C=C+C=CC
392,392,IC3H7(93) + C2H3(22) <=> C2H4(11) + C3H6(12),C[CH]C+[CH]=C_C=C+C=CC
393,393,C[C]CC-2(776) <=> C4H8-2(189),C[C]CC_CC=CC
394,394,C2H4(11) + C2H4(11) <=> C[C]CC-2(776),C=C+C=C_C[C]CC
395,395,C[C]CC-2(776) <=> C4H8-1(188),C[C]CC_C=CCC
396,396,C2H4(11) + C2H4(11) <=> C4H8-2(189),C=C+C=C_CC=CC
397,397,C4H8-1(188) <=> C4H8-2(189),C=CCC_CC=CC
398,398,NC3H7(92) + HO2(16) <=> C3H6(12) + H2O2(17),[CH2]CC+[O]O_C=CC+OO
399,399,IC3H7(93) + HO2(16) <=> C3H6(12) + H2O2(17),C[CH]C+[O]O_C=CC+OO
400,400,SC4H9(183) + CH2(23) <=> C4H8-2(189) + CH3(18),C[CH]CC+[CH2]_CC=CC+[CH3]
401,401,CH2(23) + PC4H9(182) <=> C4H8-1(188) + CH3(18),[CH2]+[CH2]CCC_C=CCC+[CH3]
402,402,SC4H9(183) + CH2(23) <=> C4H8-1(188) + CH3(18),C[CH]CC+[CH2]_C=CCC+[CH3]
403,403,NC3H7(92) + OH(15) <=> C3H6(12) + H2O(8),[CH2]CC+[OH]_C=CC+O
404,404,PC4H9(182) + OH(15) <=> C4H8-1(188) + H2O(8),[CH2]CCC+[OH]_C=CCC+O
405,405,SC4H9(183) + OH(15) <=> C4H8-1(188) + H2O(8),C[CH]CC+[OH]_C=CCC+O
406,406,NC3H7(92) + HCO(19) <=> C3H6(12) + CH2O(9),[CH2]CC+[CH]=O_C=CC+C=O
407,407,IC3H7(93) + HCO(19) <=> C3H6(12) + CH2O(9),C[CH]C+[CH]=O_C=CC+C=O
408,408,NC3H7(92) + CH3(18) <=> CH4(10) + C3H6(12),[CH2]CC+[CH3]_C+C=CC
409,409,IC3H7(93) + CH3(18) <=> CH4(10) + C3H6(12),C[CH]C+[CH3]_C+C=CC
410,410,PC4H9(182) + CH3(18) <=> CH4(10) + C4H8-1(188),[CH2]CCC+[CH3]_C+C=CCC
411,411,SC4H9(183) + CH3(18) <=> CH4(10) + C4H8-1(188),C[CH]CC+[CH3]_C+C=CCC
412,412,SC4H9(183) + C2H3(22) <=> C2H4(11) + C4H8-2(189),C[CH]CC+[CH]=C_C=C+CC=CC
413,413,PC4H9(182) + C2H3(22) <=> C2H4(11) + C4H8-1(188),[CH2]CCC+[CH]=C_C=C+C=CCC
414,414,SC4H9(183) + C2H3(22) <=> C2H4(11) + C4H8-1(188),C[CH]CC+[CH]=C_C=C+C=CCC
415,415,NC3H7(92) + H(14) <=> C3H6(12) + H2(13),[CH2]CC+[H]_C=CC+[H][H]
416,416,IC3H7(93) + H(14) <=> C3H6(12) + H2(13),C[CH]C+[H]_C=CC+[H][H]
417,417,SC4H9(183) + OH(15) <=> C4H8-2(189) + H2O(8),C[CH]CC+[OH]_CC=CC+O
418,418,CH3CO(20) + HO2(16) <=> CH2CO(24) + H2O2(17),C[C]=O+[O]O_C=C=O+OO
419,419,CH2CHO(21) + HO2(16) <=> CH2CO(24) + H2O2(17),[CH2]C=O+[O]O_C=C=O+OO
420,420,SC4H9(183) + HO2(16) <=> C4H8-2(189) + H2O2(17),C[CH]CC+[O]O_CC=CC+OO
421,421,PC4H9(182) + HO2(16) <=> C4H8-1(188) + H2O2(17),[CH2]CCC+[O]O_C=CCC+OO
422,422,SC4H9(183) + HO2(16) <=> C4H8-1(188) + H2O2(17),C[CH]CC+[O]O_C=CCC+OO
423,423,CH3CO(20) + HCO(19) <=> CH2CO(24) + CH2O(9),C[C]=O+[CH]=O_C=C=O+C=O
424,424,CH2CHO(21) + HCO(19) <=> CH2CO(24) + CH2O(9),[CH2]C=O+[CH]=O_C=C=O+C=O
425,425,CH3CO(20) + CH2CHO(21) <=> CH2CO(24) + CH3CHO(35),C[C]=O+[CH2]C=O_C=C=O+CC=O
426,426,CH3CO(20) + CH3CO(20) <=> CH2CO(24) + CH3CHO(35),C[C]=O+C[C]=O_C=C=O+CC=O
427,427,CH2CHO(21) + CH2CHO(21) <=> CH2CO(24) + CH3CHO(35),[CH2]C=O+[CH2]C=O_C=C=O+CC=O
428,428,CH3CO(20) + CH2CHO(21) <=> CH2CO(24) + CH3CHO(35),C[C]=O+[CH2]C=O_C=C=O+CC=O
429,429,CH2CHO(21) + HCO(19) <=> CH3CHO(35) + CO(6),[CH2]C=O+[CH]=O_CC=O+[C-]#[O+]
430,430,CH3CO(20) + HCO(19) <=> CH3CHO(35) + CO(6),C[C]=O+[CH]=O_CC=O+[C-]#[O+]
431,431,SC4H9(183) + HCO(19) <=> CH2O(9) + C4H8-2(189),C[CH]CC+[CH]=O_C=O+CC=CC
432,432,PC4H9(182) + HCO(19) <=> C4H8-1(188) + CH2O(9),[CH2]CCC+[CH]=O_C=CCC+C=O
433,433,SC4H9(183) + HCO(19) <=> C4H8-1(188) + CH2O(9),C[CH]CC+[CH]=O_C=CCC+C=O
434,434,C2H5(33) + CH2CHO(21) <=> C2H4(11) + CH3CHO(35),C[CH2]+[CH2]C=O_C=C+CC=O
435,435,C2H5(33) + CH3CO(20) <=> C2H4(11) + CH3CHO(35),C[CH2]+C[C]=O_C=C+CC=O
436,436,CH2CHO(21) + NC3H7(92) <=> C3H6(12) + CH3CHO(35),[CH2]C=O+[CH2]CC_C=CC+CC=O
437,437,CH3CO(20) + NC3H7(92) <=> C3H6(12) + CH3CHO(35),C[C]=O+[CH2]CC_C=CC+CC=O
438,438,IC3H7(93) + CH2CHO(21) <=> C3H6(12) + CH3CHO(35),C[CH]C+[CH2]C=O_C=CC+CC=O
439,439,IC3H7(93) + CH3CO(20) <=> C3H6(12) + CH3CHO(35),C[CH]C+C[C]=O_C=CC+CC=O
440,440,SC4H9(183) + CH2CHO(21) <=> C4H8-2(189) + CH3CHO(35),C[CH]CC+[CH2]C=O_CC=CC+CC=O
441,441,SC4H9(183) + CH3CO(20) <=> C4H8-2(189) + CH3CHO(35),C[CH]CC+C[C]=O_CC=CC+CC=O
442,442,CH2CHO(21) + PC4H9(182) <=> C4H8-1(188) + CH3CHO(35),[CH2]C=O+[CH2]CCC_C=CCC+CC=O
443,443,CH3CO(20) + PC4H9(182) <=> C4H8-1(188) + CH3CHO(35),C[C]=O+[CH2]CCC_C=CCC+CC=O
444,444,SC4H9(183) + CH2CHO(21) <=> C4H8-1(188) + CH3CHO(35),C[CH]CC+[CH2]C=O_C=CCC+CC=O
445,445,SC4H9(183) + CH3CO(20) <=> C4H8-1(188) + CH3CHO(35),C[CH]CC+C[C]=O_C=CCC+CC=O
446,446,CH2O(9) + O=C1COC1(917) <=> C=C([O])C[O](920) + CH2O(9),C=O+O=C1COC1_C=C([O])C[O]+C=O
447,447,IC3H7(93) + O2(2) <=> IC3H7O2(97),C[CH]C+[O][O]_CC(C)O[O]
448,448,IC3H7O2(97) <=> C3H6(12) + HO2(16),CC(C)O[O]_C=CC+[O]O
449,449,C4H8OOH1-3(219) <=> C4H8O1-3(214) + OH(15),C[CH]CCOO_CC1CCO1+[OH]
450,450,C4H8OOH2-4(223) <=> C4H8O1-3(214) + OH(15),[CH2]CC(C)OO_CC1CCO1+[OH]
451,451,C4H8O1-3(214) <=> C3H6(12) + CH2O(9),CC1CCO1_C=CC+C=O
452,452,C4H8O1-3(214) <=> C2H4(11) + CH3CHO(35),CC1CCO1_C=C+CC=O
453,453,C3H6(12) + CH2O(9) <=> C2H4(11) + CH3CHO(35),C=CC+C=O_C=C+CC=O
454,454,NC3H7(92) + O(5) <=> C3H6(12) + OH(15),[CH2]CC+[O]_C=CC+[OH]
455,455,IC3H7(93) + O(5) <=> C3H6(12) + OH(15),C[CH]C+[O]_C=CC+[OH]
456,456,SC4H9(183) + H(14) <=> C4H8-2(189) + H2(13),C[CH]CC+[H]_CC=CC+[H][H]
457,457,PC4H9(182) + H(14) <=> C4H8-1(188) + H2(13),[CH2]CCC+[H]_C=CCC+[H][H]
458,458,SC4H9(183) + H(14) <=> C4H8-1(188) + H2(13),C[CH]CC+[H]_C=CCC+[H][H]
459,459,SC4H9(183) + CH3(18) <=> CH4(10) + C4H8-2(189),C[CH]CC+[CH3]_C+CC=CC
460,460,CH2CO(24) + CH3CHO(35) <=> C2H5O2(47) + C2H(4),C=C=O+CC=O_CCO[O]+[C]#C
461,461,CH2CO(24) + CH2O(9) <=> CH3O2(45) + C2H(4),C=C=O+C=O_CO[O]+[C]#C
462,462,CH2CO(24) + CH3CHO(35) <=> CH2CHO(21) + CH2CHO(21),C=C=O+CC=O_[CH2]C=O+[CH2]C=O
463,463,CH3CHO(35) + CH3CHO(35) <=> C2H5O2(47) + C2H3(22),CC=O+CC=O_CCO[O]+[CH]=C
464,464,CH2CHO(21) + CH3(18) <=> CH4(10) + CH2CO(24),[CH2]C=O+[CH3]_C+C=C=O
465,465,CH2O(9) + CH3CHO(35) <=> CH3O2(45) + C2H3(22),C=O+CC=O_CO[O]+[CH]=C
466,466,CH4(10) + CO(6) <=> CH2CHO(21) + H(14),C+[C-]#[O+]_[CH2]C=O+[H]
467,467,CH4(10) + CO(6) <=> CH3CO(20) + H(14),C+[C-]#[O+]_C[C]=O+[H]
468,468,CH3CO(20) + CH2(23) <=> CH2CO(24) + CH3(18),C[C]=O+[CH2]_C=C=O+[CH3]
469,469,CH2(23) + CH2CHO(21) <=> CH2CO(24) + CH3(18),[CH2]+[CH2]C=O_C=C=O+[CH3]
470,470,O=C1COC1(917) + OH(15) <=> C2H5O2(47) + CO(6),O=C1COC1+[OH]_CCO[O]+[C-]#[O+]
471,471,C2H5O2(47) + CO(6) <=> C=C([O])C[O](920) + OH(15),CCO[O]+[C-]#[O+]_C=C([O])C[O]+[OH]
472,472,C4H8OOH2-4(223) <=> [CH2]CC(C)[O](766) + OH(15),[CH2]CC(C)OO_[CH2]CC(C)[O]+[OH]
473,473,C2H4(11) + CH3CHO(35) <=> [CH2]CC(C)[O](766),C=C+CC=O_[CH2]CC(C)[O]
474,474,C3H6(12) + CH2O(9) <=> [CH2]CC(C)[O](766),C=CC+C=O_[CH2]CC(C)[O]
475,475,C4H8O1-3(214) <=> [CH2]CC(C)[O](766),CC1CCO1_[CH2]CC(C)[O]
476,476,C4H8O1-3(214) + O2(2) <=> [CH2]CC(C)[O](766) + O2(2),CC1CCO1+[O][O]_[CH2]CC(C)[O]+[O][O]
477,477,SC4H9(183) + O(5) <=> C4H8-2(189) + OH(15),C[CH]CC+[O]_CC=CC+[OH]
478,478,PC4H9(182) + O(5) <=> C4H8-1(188) + OH(15),[CH2]CCC+[O]_C=CCC+[OH]
479,479,SC4H9(183) + O(5) <=> C4H8-1(188) + OH(15),C[CH]CC+[O]_C=CCC+[OH]
480,480,CH2(23) + OH(15) <=> CH3(18) + O(5),[CH2]+[OH]_[CH3]+[O]
481,481,HCO(19) + C2H(4) <=> C2H2(25) + CO(6),[CH]=O+[C]#C_C#C+[C-]#[O+]
482,482,C2H3(22) + HCO(19) <=> C2H2(25) + CH2O(9),[CH]=C+[CH]=O_C#C+C=O
483,483,C2H5(33) + C2H(4) <=> C2H2(25) + C2H4(11),C[CH2]+[C]#C_C#C+C=C
484,484,NC3H7(92) + C2H(4) <=> C2H2(25) + C3H6(12),[CH2]CC+[C]#C_C#C+C=CC
485,485,IC3H7(93) + C2H(4) <=> C2H2(25) + C3H6(12),C[CH]C+[C]#C_C#C+C=CC
486,486,SC4H9(183) + C2H(4) <=> C2H2(25) + C4H8-2(189),C[CH]CC+[C]#C_C#C+CC=CC
487,487,PC4H9(182) + C2H(4) <=> C2H2(25) + C4H8-1(188),[CH2]CCC+[C]#C_C#C+C=CCC
488,488,SC4H9(183) + C2H(4) <=> C2H2(25) + C4H8-1(188),C[CH]CC+[C]#C_C#C+C=CCC
489,489,CH2O(9) + C2H5(33) <=> C2H6(32) + HCO(19),C=O+C[CH2]_CC+[CH]=O
490,490,C2H6(32) + H(14) <=> C2H5(33) + H2(13),CC+[H]_C[CH2]+[H][H]
491,491,C2H6(32) + O(5) <=> C2H5(33) + OH(15),CC+[O]_C[CH2]+[OH]
492,492,C2H6(32) + OH(15) <=> C2H5(33) + H2O(8),CC+[OH]_C[CH2]+O
