,rmg_index,name,entry_type,sensitivity,uncertainty,improvement_score
266,156,HO2(16) + CH4(10) <=> H2O2(17) + CH3(18),reaction,0.008134179414873662,0.5,-0.020335448537184154
267,157,CH2(23) + CH4(10) <=> CH3(18) + CH3(18),reaction,-5.291821418536101e-07,0.5,-1.3229553546340252e-06
268,158,CH4(10) + C2H(4) <=> CH3(18) + C2H2(25),reaction,-3.532300885764967e-07,0.5,-8.830752214412418e-07
269,159,CH3(18) + C2H3(22) <=> CH4(10) + C2H2(25),reaction,3.0839386331512255e-06,0.5,-7.709846582878063e-06
270,160,CH3(18) + CH3CO(20) <=> CH4(10) + CH2CO(24),reaction,-1.231141943529103e-07,0.5,-3.077854858822758e-07
271,161,CH2O(9) + CH3(18) <=> H(14) + CO(6) + CH4(10),reaction,4.292140985135576e-06,0.5,-1.073035246283894e-05
272,162,CH2O(9) + C2H3(22) <=> HCO(19) + C2H4(11),reaction,1.6107226044583197e-06,0.5,-4.0268065111457995e-06
273,163,CH2(23) + CH3(18) <=> H(14) + C2H4(11),reaction,-1.6674295151907485e-07,0.5,-4.168573787976871e-07
274,164,CH(3) + CH4(10) <=> H(14) + C2H4(11),reaction,-2.543096929658667e-07,0.5,-6.357742324146667e-07
275,165,OH(15) + C2H4(11) <=> H2O(8) + C2H3(22),reaction,-0.001506235213031325,0.5,-0.0037655880325783127
276,166,OH(15) + C2H4(11) <=> CH2O(9) + CH3(18),reaction,-5.347110568652138e-06,0.5,-1.3367776421630343e-05
277,167,CH3(18) + C2H4(11) <=> CH4(10) + C2H3(22),reaction,-4.411824336887837e-05,0.5,-0.00011029560842219593
278,168,O2(2) + C2H4(11) <=> HO2(16) + C2H3(22),reaction,7.076991778990127e-07,0.5,-1.7692479447475318e-06
279,169,C2H3(22) + C2H3(22) <=> C2H2(25) + C2H4(11),reaction,-3.043666412465908e-07,0.5,-7.60916603116477e-07
280,170,O(5) + C2H4(11) <=> H(14) + CO(6) + CH3(18),reaction,0.0,0.5,-0.0
281,171,CH2O(9) + C2H3(22) <=> H(14) + CO(6) + C2H4(11),reaction,0.0,0.5,-0.0
282,172,HCO(19) + C2H3(22) <=> CO(6) + C2H4(11),reaction,-8.851373535721861e-08,0.5,-2.2128433839304652e-07
283,173,CH2(23) + CH2CHO(21) <=> HCO(19) + C2H4(11),reaction,0.0,0.5,-0.0
284,174,CH2(23) + CH2CHO(21) <=> H(14) + CO(6) + C2H4(11),reaction,-2.7218868953550425e-07,0.5,-6.804717238387606e-07
285,175,CH3(18) + C2H3(22) <=> C3H6(12),reaction,0.0,0.5,-0.0
286,176,C3H6(12) <=> CH3(18) + C2H3(22),reaction,0.0,0.5,-0.0
287,177,O(5) + C3H6(12) => H(14) + CH3(18) + CH2CO(24),reaction,-2.0911104752595857e-06,0.5,-5.227776188148964e-06
288,178,H(14) + C3H6(12) <=> CH3(18) + C2H4(11),reaction,0.0,0.5,-0.0
289,179,H(14) + HCO(19) <=> H2(13) + CO(6),reaction,6.03847345009138e-07,0.5,-1.5096183625228449e-06
290,180,H2(13) + CH(3) <=> H(14) + CH2(23),reaction,-2.6723514312191045e-07,0.5,-6.680878578047761e-07
291,181,H2(13) + CH(3) <=> CH3(18),reaction,0.0,0.5,-0.0
292,182,H2(13) + CH2(23) <=> H(14) + CH3(18),reaction,-3.7867465344951364e-07,0.5,-9.466866336237842e-07
293,183,O2(2) + CH2(23) <=> H2(13) + CO2(7),reaction,2.7823939487584997e-06,0.5,-6.95598487189625e-06
294,184,H(14) + CH2O(9) <=> H2(13) + HCO(19),reaction,0.000933918448770447,0.5,-0.0023347961219261173
295,185,O(5) + CH3(18) <=> H(14) + H2(13) + CO(6),reaction,4.084063165924143e-06,0.5,-1.0210157914810357e-05
296,186,OH(15) + CH3(18) <=> H2(13) + CH2O(9),reaction,5.653803894121458e-06,0.5,-1.4134509735303645e-05
297,187,H(14) + CH4(10) <=> H2(13) + CH3(18),reaction,8.222171721262722e-06,0.5,-2.0555429303156804e-05
298,188,H2(13) + C2H(4) <=> H(14) + C2H2(25),reaction,-3.637362688902527e-07,0.5,-9.093406722256318e-07
299,189,H(14) + C2H3(22) <=> H2(13) + C2H2(25),reaction,-3.085965492479448e-07,0.5,-7.714913731198619e-07
300,190,H(14) + CH2CHO(21) <=> H2(13) + CH2CO(24),reaction,2.7940061256747806e-07,0.5,-6.985015314186952e-07
301,191,H(14) + C2H4(11) <=> H2(13) + C2H3(22),reaction,-3.361327216230119e-05,0.5,-8.403318040575299e-05
302,192,HCO(19) + HCO(19) => H2(13) + CO(6) + CO(6),reaction,-2.5490425401115687e-07,0.5,-6.372606350278922e-07
303,193,H(14) + CH3CO(20) <=> H2(13) + CH2CO(24),reaction,-2.6388666008239695e-07,0.5,-6.597166502059923e-07
304,194,O(5) + CH2(23) <=> H2(13) + CO(6),reaction,-3.032125089393952e-07,0.5,-7.580312723484879e-07
305,195,CH2(23) + CH2(23) <=> H2(13) + C2H2(25),reaction,-2.811013999933692e-07,0.5,-7.02753499983423e-07
306,196,C2H4(11) <=> H2(13) + C2H2(25),reaction,0.0,0.5,-0.0
307,197,H(14) + CH2O(9) <=> H(14) + H2(13) + CO(6),reaction,0.0,0.5,-0.0
308,198,HCO(19) + CH3(18) <=> H2(13) + CH2CO(24),reaction,0.0,0.5,-0.0
309,199,CH3(18) + CH3(18) <=> H(14) + C2H5(33),reaction,2.4376128654064705e-06,0.5,-6.094032163516176e-06
310,200,H(14) + C2H5(33) <=> H2(13) + C2H4(11),reaction,-1.5913258769963663e-07,0.5,-3.978314692490916e-07
311,201,O(5) + C2H5(33) <=> CH2O(9) + CH3(18),reaction,2.3141094774325532e-07,0.5,-5.785273693581383e-07
312,202,O(5) + C2H5(33) <=> OH(15) + C2H4(11),reaction,8.919869072383387e-09,0.5,-2.229967268095847e-08
313,203,O2(2) + C2H5(33) <=> HO2(16) + C2H4(11),reaction,0.028402148030748683,0.5,-0.07100537007687172
314,204,CH3(18) + C2H5(33) <=> CH4(10) + C2H4(11),reaction,5.166163050341603e-06,0.5,-1.2915407625854007e-05
315,205,C2H4(11) + C2H4(11) <=> C2H3(22) + C2H5(33),reaction,-1.40105799203199e-07,0.5,-3.502644980079975e-07
316,206,CH3(18) + CH2CO(24) <=> CO(6) + C2H5(33),reaction,1.943498341365107e-05,0.5,-4.8587458534127674e-05
317,207,O(5) + C3H6(12) <=> HCO(19) + C2H5(33),reaction,-2.874499370808866e-05,0.5,-7.186248427022164e-05
318,208,butane(1) <=> C2H5(33) + C2H5(33),reaction,0.0,0.5,-0.0
319,209,OH(15) + C2H5(33) <=> H2O(8) + C2H4(11),reaction,0.0,0.5,-0.0
320,210,HCO(19) + C2H5(33) <=> CH3(18) + CH2CHO(21),reaction,0.0,0.5,-0.0
321,211,H2O2(17) + C2H3(22) <=> HO2(16) + C2H4(11),reaction,-0.0009095298016237474,0.5,-0.0022738245040593683
322,212,HO2(16) + HCO(19) <=> H2O2(17) + CO(6),reaction,9.84461747050293e-05,1.8171667040130979,-0.00011644541330365221
323,213,HO2(16) + C2H5(33) <=> H2O2(17) + C2H4(11),reaction,0.0006946364703549882,3.2193177896576985,0.00015234613529388147
324,214,HO2(16) + CH2(23) <=> O2(2) + CH3(18),reaction,-3.2212754496216185e-07,3.5968896625480067,1.9227460160988265e-07
325,215,CH2(23) + C2H5(33) <=> CH3(18) + C2H4(11),reaction,-2.930332187620935e-07,0.5,-7.325830469052337e-07
326,216,C2H3(22) + CH3CO(20) <=> CH2CO(24) + C2H4(11),reaction,-2.99108375478668e-07,3.5830007736591174,1.7438041431198523e-07
327,217,C2H3(22) + CH2CHO(21) <=> CH2CO(24) + C2H4(11),reaction,-2.519126966519984e-07,9.22414837185873,1.567942000717078e-06
328,218,O2(2) + C2H2(25) <=> HO2(16) + C2H(4),reaction,-3.300469509527337e-07,0.5,-8.251173773818342e-07
329,219,HCO(19) + C2H5(33) <=> CH2O(9) + C2H4(11),reaction,-2.1055069646557338e-07,1.8171667040130979,-2.4904637427271194e-07
330,220,CH3(18) <=> H(14) + CH2(23),reaction,0.0,0.5,-0.0
331,221,CO(6) + CH3(18) <=> CH3CO(20),reaction,0.0,0.5,-0.0
332,222,CH2CHO(21) <=> CH3CO(20),reaction,0.0,0.5,-0.0
333,223,CH2CHO(21) <=> HCO(19) + CH2(23),reaction,0.0,0.5,-0.0
334,224,H(14) + CH2CO(24) <=> CH2CHO(21),reaction,0.0,0.5,-0.0
335,225,CH2CHO(21) <=> O(5) + C2H3(22),reaction,0.0,0.5,-0.0
336,226,H(14) + C2H2(25) <=> C2H3(22),reaction,0.0,0.5,-0.0
337,227,C2H2(25) <=> H(14) + C2H(4),reaction,0.0,0.5,-0.0
338,228,CH2O(9) <=> H2(13) + CO(6),reaction,0.0,0.5,-0.0
339,229,CH2O(9) <=> H(14) + HCO(19),reaction,0.0,0.5,-0.0
340,230,H(14) + CH3(18) <=> CH4(10),reaction,0.0,0.5,-0.0
341,231,C2H4(11) <=> H(14) + C2H3(22),reaction,0.0,0.5,-0.0
342,232,C2H5(33) <=> CH2(23) + CH3(18),reaction,0.0,0.5,-0.0
343,233,H(14) + C2H4(11) <=> C2H5(33),reaction,0.0,0.5,-0.0
344,234,O2(2) + NC3H7(92) <=> HO2(16) + C3H6(12),reaction,-2.8222460379796376e-07,0.5,-7.055615094949094e-07
345,235,H(14) + C3H6(12) <=> NC3H7(92),reaction,0.0,0.5,-0.0
346,236,CH3(18) + C2H4(11) <=> NC3H7(92),reaction,0.0,0.5,-0.0
347,237,butane(1) <=> CH3(18) + NC3H7(92),reaction,0.0,0.5,-0.0
348,238,CH3CO(20) <=> HCO(19) + CH2(23),reaction,0.0,0.5,-0.0
349,239,CH3CO(20) <=> O(5) + C2H3(22),reaction,0.0,0.5,-0.0
350,240,CH2CHO(21) <=> CO(6) + CH3(18),reaction,0.0,0.5,-0.0
351,241,NC3H7(92) <=> CH2(23) + C2H5(33),reaction,0.0,0.5,-0.0
352,242,H(14) + SC4H9(183) <=> butane(1),reaction,4.217867026790706e-06,0.5,-1.0544667566976764e-05
353,243,O2(2) + butane(1) <=> HO2(16) + SC4H9(183),reaction,-0.004821727842405022,0.5,-0.012054319606012555
354,244,C2H3(22) + butane(1) <=> C2H4(11) + SC4H9(183),reaction,-2.7548110485645255e-07,0.5,-6.887027621411314e-07
355,245,CH3(18) + butane(1) <=> CH4(10) + SC4H9(183),reaction,0.011988771305980084,0.5,-0.02997192826495021
356,246,H(14) + butane(1) <=> H2(13) + SC4H9(183),reaction,0.0004171978067279241,0.5,-0.0010429945168198103
357,247,OH(15) + butane(1) <=> H2O(8) + SC4H9(183),reaction,1.2220702615665648,0.5,-3.055175653916412
358,248,O(5) + butane(1) <=> OH(15) + SC4H9(183),reaction,0.0008622564723321087,0.5,-0.0021556411808302716
359,249,HO2(16) + butane(1) <=> H2O2(17) + SC4H9(183),reaction,-0.46969117382703907,0.5,-1.1742279345675977
360,250,SC4H9(183) <=> CH3(18) + C3H6(12),reaction,0.0,0.5,-0.0
361,251,CH2O(9) + SC4H9(183) <=> HCO(19) + butane(1),reaction,1.1602073959127995e-05,1.8171667040130979,-1.3723319381359173e-05
362,252,CH3CO(20) + SC4H9(183) <=> CH2CO(24) + butane(1),reaction,-3.9880750766871077e-07,3.5830007736591174,2.3250508551192278e-07
363,253,CH2CHO(21) + SC4H9(183) <=> CH2CO(24) + butane(1),reaction,6.276416157213521e-08,9.22414837185873,3.9065345406028366e-07
364,254,C2H3(22) + SC4H9(183) <=> C2H2(25) + butane(1),reaction,-2.4858607802384286e-07,3.2193177896576985,5.451934917186541e-08
365,255,HCO(19) + SC4H9(183) <=> CO(6) + butane(1),reaction,1.5122894411142932e-06,1.8171667040130979,-1.7887863041194094e-06
366,256,C2H5(33) + SC4H9(183) <=> C2H4(11) + butane(1),reaction,8.431302803942382e-07,2.0467564209684275,-8.03708526072897e-07
367,257,NC3H7(92) + SC4H9(183) <=> C3H6(12) + butane(1),reaction,-2.73607742887086e-07,2.0467564209684275,-2.6081482408043615e-07
368,258,O2(2) + NC3H7(92) <=> NC3H7O2(95),reaction,0.0,0.5,-0.0
369,259,NC3H7O2(95) <=> HO2(16) + C3H6(12),reaction,6.331585952937813e-05,0.5,-0.00015828964882344532
370,260,O2(2) + SC4H9(183) <=> SC4H9O2(186),reaction,0.008260210529421103,0.5,-0.020650526323552756
371,261,NC3H7O2(95) <=> C3H6OOH1-3(114),reaction,-6.929853799253521e-07,0.5,-1.7324634498133803e-06
372,262,C3H6OOH1-3(114) => OH(15) + CH2O(9) + C2H4(11),reaction,-3.131055092903937e-05,0.5,-7.827637732259843e-05
373,263,SC4H9O2(186) <=> C4H8OOH2-4(223),reaction,-0.01721438914144631,0.5,-0.043035972853615774
374,264,O2(2) + C2H5(33) <=> C2H5O2(47),reaction,0.0,0.5,-0.0
375,265,C2H5O2(47) <=> HO2(16) + C2H4(11),reaction,0.0,0.5,-0.0
376,266,O2(2) + CH3(18) <=> CH3O2(45),reaction,0.0,0.5,-0.0
377,267,O2(2) + C2H5(33) <=> OH(15) + C2H4O1-2(51),reaction,0.0,0.5,-0.0
378,268,C2H5O2(47) <=> OH(15) + C2H4O1-2(51),reaction,0.0,0.5,-0.0
379,269,C2H4O1-2(51) <=> HCO(19) + CH3(18),reaction,-1.611067691897494e-05,0.5,-4.027669229743735e-05
380,270,HO2(16) + C2H4(11) <=> OH(15) + C2H4O1-2(51),reaction,-0.0002748957648109413,0.5,-0.0006872394120273533
381,271,C2H4O1-2(51) <=> H(14) + CH2CHO(21),reaction,-4.0774020134669674e-07,0.5,-1.0193505033667418e-06
382,272,C2H4O1-2(51) <=> H(14) + CH3CO(20),reaction,-2.3593568324618866e-06,0.5,-5.898392081154716e-06
383,273,C2H4O1-2(51) <=> H2(13) + CH2CO(24),reaction,-2.9407696418727083e-07,0.5,-7.351924104681771e-07
384,274,C2H4O1-2(51) <=> H2O(8) + C2H2(25),reaction,-2.535968728043253e-07,0.5,-6.339921820108132e-07
385,275,H(14) + C2H4O1-2(51) <=> H2O(8) + C2H3(22),reaction,-2.8462494964101566e-07,0.5,-7.115623741025391e-07
386,276,H(14) + C2H4O1-2(51) <=> OH(15) + C2H4(11),reaction,-3.4211990203086256e-07,0.5,-8.552997550771564e-07
387,277,H(14) + C4H8-2(189) <=> SC4H9(183),reaction,-5.081478924358468e-05,0.5,-0.0001270369731089617
388,278,O2(2) + SC4H9(183) <=> HO2(16) + C4H8-2(189),reaction,0.0013536995092758356,0.5,-0.003384248773189589
389,279,SC4H9O2(186) <=> HO2(16) + C4H8-2(189),reaction,0.6480640306999221,0.5,-1.6201600767498054
390,280,SC4H9(183) + SC4H9(183) <=> C4H8-2(189) + butane(1),reaction,3.652798501896983e-06,2.0467564209684275,-3.482006717429446e-06
391,281,O2(2) + C4H8OOH2-4(223) <=> C4H8OOH2-4O2(229),reaction,-0.6120146342940804,0.5,-1.5300365857352012
392,282,"C4H8OOH2-4O2(229) <=> C4H72-2,4OOH(244)",reaction,-0.12711612589480312,0.5,-0.3177903147370078
393,283,H(14) + PC4H9(182) <=> butane(1),reaction,8.237348419312459e-08,0.5,-2.0593371048281146e-07
394,284,O2(2) + butane(1) <=> HO2(16) + PC4H9(182),reaction,-0.0031700204998109747,0.5,-0.007925051249527436
395,285,C2H3(22) + butane(1) <=> C2H4(11) + PC4H9(182),reaction,-2.5287420207536334e-07,0.5,-6.321855051884084e-07
396,286,CH3(18) + butane(1) <=> CH4(10) + PC4H9(182),reaction,-0.0037391995545668355,0.5,-0.009347998886417089
397,287,H(14) + butane(1) <=> H2(13) + PC4H9(182),reaction,-0.018949171171545952,0.5,-0.04737292792886488
398,288,OH(15) + butane(1) <=> H2O(8) + PC4H9(182),reaction,-1.3141193430586817,0.5,-3.2852983576467043
399,289,O(5) + butane(1) <=> OH(15) + PC4H9(182),reaction,-0.0010396976935810383,0.5,-0.0025992442339525957
400,290,HO2(16) + butane(1) <=> H2O2(17) + PC4H9(182),reaction,-0.27114389614290146,0.5,-0.6778597403572537
401,291,PC4H9(182) + butane(1) <=> SC4H9(183) + butane(1),reaction,4.781443231818727e-05,0.5,-0.00011953608079546818
402,292,PC4H9(182) <=> SC4H9(183),reaction,0.0,0.5,-0.0
403,293,PC4H9(182) <=> C2H4(11) + C2H5(33),reaction,0.0,0.5,-0.0
404,294,CH2O(9) + PC4H9(182) <=> HCO(19) + butane(1),reaction,0.0002511411297071112,1.8171667040130979,-0.0002970580902093364
405,295,CH3CO(20) + PC4H9(182) <=> CH2CO(24) + butane(1),reaction,-2.6656944054267174e-07,3.5830007736591174,1.5541019007025573e-07
406,296,CH2CHO(21) + PC4H9(182) <=> CH2CO(24) + butane(1),reaction,-1.8717751369213017e-07,9.22414837185873,1.1650206170954371e-06
407,297,C2H3(22) + PC4H9(182) <=> C2H2(25) + butane(1),reaction,-2.9720843958145053e-07,3.2193177896576985,6.518309803661737e-08
408,298,HCO(19) + PC4H9(182) <=> CO(6) + butane(1),reaction,6.946457432229644e-08,1.8171667040130979,-8.216501139996903e-08
409,299,C2H5(33) + PC4H9(182) <=> C2H4(11) + butane(1),reaction,2.925946527446601e-07,1.8171667040130979,-3.460906974941094e-07
410,300,NC3H7(92) + PC4H9(182) <=> C3H6(12) + butane(1),reaction,-2.7983649597258153e-07,1.8171667040130979,-3.309999248686741e-07
411,301,PC4H9(182) + SC4H9(183) <=> C4H8-2(189) + butane(1),reaction,6.192766270755256e-07,1.8171667040130979,-7.325010139313955e-07
412,302,PC4H9(182) <=> CH2(23) + NC3H7(92),reaction,0.0,0.5,-0.0
413,303,O2(2) + PC4H9(182) <=> PC4H9O2(184),reaction,-0.027258977384053924,0.5,-0.06814744346013481
414,304,"C4H72-2,4OOH(244) <=> OH(15) + NC4KET24(256)",reaction,-3.5912333578175945e-07,0.5,-8.978083394543986e-07
415,305,PC4H9O2(184) <=> C4H8OOH1-3(219),reaction,-0.04738644677123932,0.5,-0.1184661169280983
416,306,C4H8OOH1-3(219) => OH(15) + CH2O(9) + C3H6(12),reaction,0.05647501983502595,0.5,-0.14118754958756488
417,307,PC4H9O2(184) <=> C4H8OOH1-4(220),reaction,-2.3392375781157826e-07,0.5,-5.848093945289457e-07
418,308,C4H8OOH1-4(220) <=> C4H8OOH1-3(219),reaction,0.0,0.5,-0.0
419,309,C4H8OOH1-3(219) <=> CH2(23) + C3H6OOH1-3(114),reaction,0.0,0.5,-0.0
420,310,C4H8OOH1-4(220) <=> CH2(23) + C3H6OOH1-3(114),reaction,0.0,0.5,-0.0
421,311,H(14) + C4H8-1(188) <=> PC4H9(182),reaction,-0.0009520122258044429,0.5,-0.002380030564511107
422,312,H(14) + C4H8-1(188) <=> SC4H9(183),reaction,-0.0002324775475739591,0.5,-0.0005811938689348978
423,313,O2(2) + PC4H9(182) <=> HO2(16) + C4H8-1(188),reaction,9.124182017243038e-05,0.5,-0.00022810455043107596
424,314,O2(2) + SC4H9(183) <=> HO2(16) + C4H8-1(188),reaction,0.0006901196123095358,0.5,-0.0017252990307738394
425,315,C2H3(22) + C2H5(33) <=> C4H8-1(188),reaction,-8.081025051662462e-07,0.5,-2.0202562629156154e-06
426,316,PC4H9O2(184) <=> HO2(16) + C4H8-1(188),reaction,0.542320517971424,0.5,-1.35580129492856
427,317,SC4H9O2(186) <=> HO2(16) + C4H8-1(188),reaction,0.4152501159106765,0.5,-1.0381252897766913
428,318,C2H4(11) + C2H4(11) <=> C4H8-1(188),reaction,0.0,0.5,-0.0
429,319,PC4H9(182) + SC4H9(183) <=> C4H8-1(188) + butane(1),reaction,1.3637599627140344e-06,2.0467564209684275,-1.29999542779749e-06
430,320,SC4H9(183) + SC4H9(183) <=> C4H8-1(188) + butane(1),reaction,-2.427862103867738e-07,1.8171667040130979,-2.871756134519571e-07
431,321,PC4H9(182) + PC4H9(182) <=> C4H8-1(188) + butane(1),reaction,-1.2006139833442808e-08,1.8171667040130979,-1.4201261951270792e-08
432,322,PC4H9(182) + SC4H9(183) <=> C4H8-1(188) + butane(1),reaction,-2.789772548696675e-07,1.8171667040130979,-3.299835858828668e-07
433,323,O2(2) + C4H8OOH1-3(219) <=> C4H8OOH1-3O2(225),reaction,-0.642728170474422,0.5,-1.606820426186055
434,324,C4H8OOH2-4O2(229) <=> C4H8OOH1-3O2(225),reaction,-0.004290089833997987,3.617445218103562,0.002648895453236761
435,325,"C4H8OOH1-3O2(225) <=> C4H72-2,4OOH(244)",reaction,-0.00015361531631278763,1.0,-0.00030723063262557527
436,326,"C4H8OOH1-3O2(225) <=> C4H71-1,3OOH(238)",reaction,-0.3459142021813566,0.5,-0.8647855054533915
437,327,"C4H8OOH2-4O2(229) <=> C4H71-1,3OOH(238)",reaction,-4.13413457453147e-05,1.0,-8.26826914906294e-05
438,328,"C4H71-1,3OOH(238) <=> C4H72-2,4OOH(244)",reaction,-2.726019463385598e-07,1.8171667040130979,-3.2244265868008336e-07
439,329,"C4H71-1,3OOH(238) <=> OH(15) + NC4KET13(252)",reaction,-2.9768788405259356e-06,0.5,-7.442197101314839e-06
440,330,NC4KET24(256) <=> OH(15) + CC(=O)CC[O](818),reaction,0.0,0.5,-0.0
441,331,CH3(18) + CH2CO(24) <=> CH3COCH2(70),reaction,-0.00010961157269282328,0.5,-0.0002740289317320582
442,332,NC4KET24(256) => OH(15) + CH2O(9) + CH3COCH2(70),reaction,-0.00019612082826386492,0.5,-0.0004903020706596623
443,333,CC(=O)CC[O](818) <=> CH2O(9) + CH3COCH2(70),reaction,0.0,0.5,-0.0
444,334,CH3COCH2(70) <=> CH2(23) + CH3CO(20),reaction,0.0,0.5,-0.0
445,335,O2(2) + CH3COCH2(70) <=> CH3COCH2O2(72),reaction,0.0012687382488281071,0.5,-0.003171845622070268
446,336,CH3COCH2O2(72) <=> CO(6) + C2H5O2(47),reaction,0.0,0.5,-0.0
447,337,[CH2]C(=O)COO(911) <=> CH3COCH2O2(72),reaction,0.0,0.5,-0.0
448,338,[CH2]C(=O)COO(911) <=> CO(6) + C2H5O2(47),reaction,0.0,0.5,-0.0
449,339,O2(2) + [CH2]C(=O)COO(911) <=> [O]OCC(=O)COO(928),reaction,0.0,0.5,-0.0
450,340,CH3COCH2O2(72) <=> OH(15) + O=C1COC1(917),reaction,0.0,0.5,-0.0
451,341,[CH2]C(=O)COO(911) <=> OH(15) + O=C1COC1(917),reaction,0.0,0.5,-0.0
452,342,O=C1COC1(917) <=> CH2O(9) + CH2CO(24),reaction,0.0,0.5,-0.0
453,343,CH3COCH2O2(72) <=> OH(15) + C=C([O])C[O](920),reaction,0.0,0.5,-0.0
454,344,[CH2]C(=O)COO(911) <=> OH(15) + C=C([O])C[O](920),reaction,0.0,0.5,-0.0
455,345,C=C([O])C[O](920) <=> O=C1COC1(917),reaction,0.0,0.5,-0.0
456,346,O2(2) + O=C1COC1(917) <=> O2(2) + C=C([O])C[O](920),reaction,0.0,0.5,-0.0
457,347,C=C([O])C[O](920) <=> CH2O(9) + CH2CO(24),reaction,0.0,0.5,-0.0
458,348,H(14) + CH3CHO(35) <=> H2(13) + CH2CHO(21),reaction,-0.0003553382045423012,0.5,-0.000888345511355753
459,349,H(14) + CH3CHO(35) <=> H2(13) + CH3CO(20),reaction,-0.00032545729415780795,0.5,-0.0008136432353945198
460,350,O(5) + CH3CHO(35) <=> OH(15) + CH2CHO(21),reaction,-1.4824952594668686e-05,0.5,-3.706238148667171e-05
461,351,O(5) + CH3CHO(35) <=> OH(15) + CH3CO(20),reaction,-9.108631163706692e-06,0.5,-2.277157790926673e-05
462,352,OH(15) + CH3CHO(35) <=> H2O(8) + CH3CO(20),reaction,-0.0070865161105533175,0.5,-0.017716290276383294
463,353,O2(2) + CH3CHO(35) <=> HO2(16) + CH3CO(20),reaction,-0.0003109387212079093,0.5,-0.0007773468030197732
464,354,HO2(16) + CH3CHO(35) <=> H2O2(17) + CH3CO(20),reaction,-0.0625941463787977,0.5,-0.15648536594699425
465,355,CH3(18) + CH3CHO(35) <=> CH4(10) + CH3CO(20),reaction,0.00020891039323296938,0.5,-0.0005222759830824234
466,356,OH(15) + C2H4(11) <=> H(14) + CH3CHO(35),reaction,0.0,0.5,-0.0
467,357,O(5) + C2H5(33) <=> H(14) + CH3CHO(35),reaction,3.294171535329533e-07,0.5,-8.235428838323831e-07
468,358,O2(2) + C2H5(33) <=> OH(15) + CH3CHO(35),reaction,0.0,0.5,-0.0
469,359,C2H5O2(47) <=> OH(15) + CH3CHO(35),reaction,0.0,0.5,-0.0
470,360,C2H4O1-2(51) <=> CH3CHO(35),reaction,3.353079727498837e-06,0.5,-8.382699318747093e-06
471,361,OH(15) + CH3CHO(35) <=> H2O(8) + CH2CHO(21),reaction,-0.0011196093308166537,0.5,-0.0027990233270416345
472,362,OH(15) + C3H6(12) <=> CH3(18) + CH3CHO(35),reaction,0.0,0.5,-0.0
473,363,C4H8OOH2-4(223) => OH(15) + C2H4(11) + CH3CHO(35),reaction,-0.03276036711122138,0.5,-0.08190091777805344
474,364,NC4KET13(252) => OH(15) + CH2CHO(21) + CH3CHO(35),reaction,-0.008716131639482715,0.5,-0.02179032909870679
475,365,CH3CHO(35) <=> H2(13) + CH2CO(24),reaction,0.0,0.5,-0.0
476,366,HO2(16) + CH3CHO(35) <=> H2O2(17) + CH2CHO(21),reaction,-0.00026052040583278055,0.5,-0.0006513010145819514
477,367,O2(2) + CH3CHO(35) <=> HO2(16) + CH2CHO(21),reaction,5.185825679981644e-05,0.5,-0.0001296456419995411
478,368,CH3(18) + CH3CHO(35) <=> CH4(10) + CH2CHO(21),reaction,-3.1916687687520125e-07,0.5,-7.979171921880031e-07
479,369,H(14) + C2H4O1-2(51) <=> H(14) + CH3CHO(35),reaction,-2.338197374635576e-07,0.5,-5.84549343658894e-07
480,370,CH3CHO(35) + SC4H9(183) <=> CH2CHO(21) + butane(1),reaction,0.0003559331747644325,4.2527664246144505,0.00044590113075130845
481,371,CH3CHO(35) + PC4H9(182) <=> CH2CHO(21) + butane(1),reaction,-0.0002596661313231913,3.588643134770229,0.00015285068553574127
482,372,CH3CHO(35) <=> CO(6) + CH4(10),reaction,0.0,0.5,-0.0
483,373,CH3CHO(35) <=> HCO(19) + CH3(18),reaction,0.0,0.5,-0.0
484,374,CH3CHO(35) <=> H(14) + CH2CHO(21),reaction,0.0,0.5,-0.0
485,375,CH3CHO(35) <=> H(14) + CH3CO(20),reaction,0.0,0.5,-0.0
486,376,H(14) + IC3H7(93) <=> CH3(18) + C2H5(33),reaction,-2.7880801304234565e-07,0.5,-6.970200326058641e-07
487,377,OH(15) + IC3H7(93) <=> H2O(8) + C3H6(12),reaction,-5.683699314494509e-08,0.5,-1.420924828623627e-07
488,378,O(5) + IC3H7(93) <=> CH3(18) + CH3CHO(35),reaction,-2.886247059438648e-07,0.5,-7.21561764859662e-07
489,379,HO2(16) + C3H6(12) <=> O2(2) + IC3H7(93),reaction,0.0,0.5,-0.0
490,380,H(14) + C3H6(12) <=> IC3H7(93),reaction,0.0,0.5,-0.0
491,381,IC3H7(93) + SC4H9(183) <=> C3H6(12) + butane(1),reaction,-2.824357063335656e-07,1.8171667040130979,-3.3407435742692017e-07
492,382,IC3H7(93) + PC4H9(182) <=> C3H6(12) + butane(1),reaction,-2.629234770922685e-07,1.8171667040130979,-3.109946430013847e-07
493,383,NC3H7(92) <=> IC3H7(93),reaction,0.0,0.5,-0.0
